specs/tla/alpenglow/Rotor.tla	94	LargeStakeholdersInNeeders	5	specs/tla/alpenglow/Rotor.tla:107:    LET large == LargeStakeholdersInNeeders(needers)
specs/tla/alpenglow/Rotor.tla	97	TotalDeterministicBins	1	
specs/tla/alpenglow/Rotor.tla	106	TotalDeterministicBinsExact	8	specs/tla/alpenglow/Rotor.tla:118:    LET deterministicTotal == TotalDeterministicBinsExact(needers)
specs/tla/alpenglow/Rotor.tla	117	RemainingBins	2	specs/tla/alpenglow/Rotor.tla:133:        remainingBins == RemainingBins(needers)
specs/tla/alpenglow/Rotor.tla	130	PSPBinAssignmentPossible	1	
specs/tla/alpenglow/Rotor.tla	140	DeterministicIndices	1	
specs/tla/alpenglow/Rotor.tla	149	PartitionWeights	4	specs/tla/alpenglow/Rotor.tla:33: *       • Steps 2–3: `PartitionWeights` + per‑bin eligibility to abstract
specs/tla/alpenglow/Rotor.tla	163	EligibleInBin	2	specs/tla/alpenglow/Rotor.tla:185:            CHOOSE v \in EligibleInBin(part, j) : TRUE
specs/tla/alpenglow/Rotor.tla	164	PSPBinAssignment	2	specs/tla/alpenglow/Rotor.tla:218:\* beyond membership. This is already enforced by PSPBinAssignment's construction
specs/tla/alpenglow/Rotor.tla	192	BinsToRelaySet	7	specs/tla/alpenglow/Rotor.tla:257:        /\ ResilienceOK(BinsToRelaySet(bins)) }
specs/tla/alpenglow/Rotor.tla	197	RequiredResilientStake	1	
specs/tla/alpenglow/Rotor.tla	202	FailureResilient	2	specs/tla/alpenglow/Rotor.tla:250:ResilienceOK(relays) == FailureResilient(relays)
specs/tla/alpenglow/Rotor.tla	209	PSPConstraint	3	specs/tla/alpenglow/Rotor.tla:219:\* but deliberately not required here to keep PSPConstraint minimal per audit.
specs/tla/alpenglow/Rotor.tla	223	SumBinCounts	4	specs/tla/alpenglow/Rotor.tla:222:RECURSIVE SumBinCounts(_, _)
specs/tla/alpenglow/Rotor.tla	229	CountingLemma	1	
specs/tla/alpenglow/Rotor.tla	235	ZeroCountLowerBound	1	
specs/tla/alpenglow/Rotor.tla	241	StructuralBinOK	3	specs/tla/alpenglow/Rotor.tla:256:        /\ StructuralBinOK(bins, needers, nextLeader)
specs/tla/alpenglow/Rotor.tla	250	ResilienceOK	3	specs/tla/alpenglow/Rotor.tla:257:        /\ ResilienceOK(BinsToRelaySet(bins)) }
specs/tla/alpenglow/Rotor.tla	254	BinCandidates	6	specs/tla/alpenglow/Rotor.tla:261:    LET candBins == BinCandidates(needers, nextLeader)
specs/tla/alpenglow/Rotor.tla	260	PSPSelect	2	specs/tla/alpenglow/Rotor.tla:290:            LET psSelection == PSPSelect(needers, nextLeader)
specs/tla/alpenglow/Rotor.tla	269	RotorBinAssignmentPossible	3	specs/tla/alpenglow/Rotor.tla:286:    ELSE IF ~RotorBinAssignmentPossible(needers, nextLeader)
specs/tla/alpenglow/Rotor.tla	284	RotorSelect	4	specs/tla/alpenglow/Rotor.tla:253:\* Used as an existence/feasibility witness for `RotorSelect`.
specs/tla/alpenglow/Rotor.tla	301	SliceReconstructable	1	
specs/tla/alpenglow/Rotor.tla	309	RotorSuccessful	3	specs/tla/alpenglow/Rotor.tla:36: *       • `RotorSuccessful` counts distinct relays (set view; conservative).
specs/tla/alpenglow/Rotor.tla	317	CorrectAssignmentsCount	2	specs/tla/alpenglow/Rotor.tla:322:    /\ CorrectAssignmentsCount(bins, correctNodes) >= GammaDataShreds
specs/tla/alpenglow/Rotor.tla	320	RotorSuccessfulBins	6	specs/tla/alpenglow/Rotor.tla:37: *       • `RotorSuccessfulBins` counts by‑bin assignments (Γ multiplicity),
specs/tla/alpenglow/Rotor.tla	328	SliceDelivered	1	
specs/tla/alpenglow/Rotor.tla	338	OnPath	2	specs/tla/alpenglow/Rotor.tla:340:NextDisseminationDelay(relays, nextLeader) == IF OnPath(nextLeader, relays) THEN 0 ELSE 1
specs/tla/alpenglow/Rotor.tla	340	NextDisseminationDelay	3	specs/tla/alpenglow/Rotor.tla:39: *   - `NextDisseminationDelay` records the “send to next leader first” latency
specs/tla/alpenglow/Rotor.tla	347	RotorSelectSound	2	specs/tla/alpenglow/MainProtocol.tla:1091:        IN RotorSelectSound(b, needers, nextLeader)
specs/tla/alpenglow/VoteStorage.tla	40	MaxInitialVotes	2	specs/tla/alpenglow/VoteStorage.tla:506:        IN /\ Cardinality({vt \in votes : IsInitialVote(vt)}) <= MaxInitialVotes
specs/tla/alpenglow/VoteStorage.tla	41	MaxNotarFallbacks	3	specs/tla/alpenglow/VoteStorage.tla:107:            Cardinality({v \in existingVotes : v.type = "NotarFallbackVote"}) < MaxNotarFallbacks
specs/tla/alpenglow/VoteStorage.tla	42	MaxSkipFallbacks	3	specs/tla/alpenglow/VoteStorage.tla:111:            Cardinality({v \in existingVotes : v.type = "SkipFallbackVote"}) < MaxSkipFallbacks
specs/tla/alpenglow/VoteStorage.tla	43	MaxFinalVotes	3	specs/tla/alpenglow/VoteStorage.tla:115:            Cardinality({v \in existingVotes : v.type = "FinalVote"}) < MaxFinalVotes
specs/tla/alpenglow/VoteStorage.tla	46	NotarTypes	9	specs/tla/alpenglow/VoteStorage.tla:167:           [] cert.type \in NotarTypes ->
specs/tla/alpenglow/VoteStorage.tla	63	PoolState	3	specs/tla/alpenglow/VotorCore.tla:92:    pool: PoolState,                                   \* Vote/certificate storage
specs/tla/alpenglow/VoteStorage.tla	69	InitPool	2	specs/tla/alpenglow/VotorCore.tla:108:    pool |-> InitPool,
specs/tla/alpenglow/VoteStorage.tla	91	CanStoreVote	4	specs/tla/alpenglow/VoteStorage.tla:125:    IF IsValidVote(vote) /\ CanStoreVote(pool, vote) THEN
specs/tla/alpenglow/VoteStorage.tla	121	StoreVote	9	specs/tla/alpenglow/VotorCore.tla:182:                poolWithVote == StoreVote(newState.pool, vote)
specs/tla/alpenglow/VoteStorage.tla	152	CanStoreCertificate	5	specs/tla/alpenglow/VoteStorage.tla:179:    IF CanStoreCertificate(pool, cert)
specs/tla/alpenglow/VoteStorage.tla	177	StoreCertificate	4	specs/tla/alpenglow/VoteStorage.tla:305:\* Query helpers assume StoreCertificate enforces validity/structure; these
specs/tla/alpenglow/VoteStorage.tla	191	NotarFamilyUniqueBlockPerSlot	1	
specs/tla/alpenglow/VoteStorage.tla	201	MaxNat	3	specs/tla/alpenglow/VoteStorage.tla:250:            IN MaxNat(stakes)
specs/tla/alpenglow/VoteStorage.tla	205	GetVotesForSlot	19	specs/tla/alpenglow/VotorCore.tla:131:     vote \in GetVotesForSlot(validator.pool, slot) :
specs/tla/alpenglow/VoteStorage.tla	210	GetVotesForSlotTypeOK	2	specs/tla/alpenglow/VoteStorage.tla:458:    \A s \in Slots : GetVotesForSlotTypeOK(pool, s)
specs/tla/alpenglow/VoteStorage.tla	216	NotarStake	8	specs/tla/alpenglow/VoteStorage.tla:249:       ELSE LET stakes == {NotarStake(pool, slot, b) : b \in blocks}
specs/tla/alpenglow/VoteStorage.tla	227	SkipStake	9	specs/tla/alpenglow/VoteStorage.tla:233:InitialSkipStake(pool, slot) == SkipStake(pool, slot)
specs/tla/alpenglow/VoteStorage.tla	233	InitialSkipStake	1	
specs/tla/alpenglow/VoteStorage.tla	237	TotalNotarStake	7	specs/tla/alpenglow/VoteStorage.tla:254:    TotalNotarStake(pool, slot) - MaxNotarStake(pool, slot)
specs/tla/alpenglow/VoteStorage.tla	244	MaxNotarStake	3	specs/tla/alpenglow/VoteStorage.tla:254:    TotalNotarStake(pool, slot) - MaxNotarStake(pool, slot)
specs/tla/alpenglow/VoteStorage.tla	253	NonMaxNotarStake	2	specs/tla/alpenglow/VoteStorage.tla:429:           nonMaxNotar == NonMaxNotarStake(pool, slot)
specs/tla/alpenglow/VoteStorage.tla	264	GenerateCertificate	2	specs/tla/alpenglow/MainProtocol.tla:230:           certs == GenerateCertificate(pool, slot)
specs/tla/alpenglow/VoteStorage.tla	309	HasBlockCertOfType	4	specs/tla/alpenglow/VoteStorage.tla:317:    HasBlockCertOfType(pool, slot, blockHash, "NotarizationCert")
specs/tla/alpenglow/VoteStorage.tla	316	HasNotarizationCert	8	specs/tla/alpenglow/VotorCore.tla:141:    THEN { h \in BlockHashes : HasNotarizationCert(validator.pool, slot, h) }
specs/tla/alpenglow/VoteStorage.tla	319	HasNotarFallbackCert	4	specs/tla/alpenglow/VoteStorage.tla:379:        HasNotarFallbackCert(pool, parentSlot, parentHash))
specs/tla/alpenglow/VoteStorage.tla	323	HasSlotCertOfType	3	specs/tla/alpenglow/VoteStorage.tla:333:    HasSlotCertOfType(pool, slot, "SkipCert")
specs/tla/alpenglow/VoteStorage.tla	332	HasSkipCert	3	specs/tla/alpenglow/VoteStorage.tla:380:    /\ \A s \in (parentSlot+1)..(slot-1) : HasSkipCert(pool, s)
specs/tla/alpenglow/VoteStorage.tla	336	HasFastFinalizationCert	3	specs/tla/alpenglow/MainProtocol.tla:130:    IN HasFastFinalizationCert(pool, slot, hash)
specs/tla/alpenglow/VoteStorage.tla	341	HasFinalizationCert	2	specs/tla/alpenglow/VoteStorage.tla:352:    /\ HasFinalizationCert(pool, slot)
specs/tla/alpenglow/VoteStorage.tla	345	BlockCertQueryTypesOK	1	
specs/tla/alpenglow/VoteStorage.tla	351	CanFinalizeSlow	2	specs/tla/alpenglow/MainProtocol.tla:264:          \/ CanFinalizeSlow(pool, slot, block.hash)
specs/tla/alpenglow/VoteStorage.tla	365	ShouldEmitBlockNotarized	2	specs/tla/alpenglow/MainProtocol.tla:616:         /\ ShouldEmitBlockNotarized(validators[v].pool, b.slot, b.hash)
specs/tla/alpenglow/VoteStorage.tla	375	ShouldEmitParentReady	7	specs/tla/alpenglow/VoteStorage.tla:401:    \* used where parentSlot is not directly available; ShouldEmitParentReady
specs/tla/alpenglow/VoteStorage.tla	396	ParentFallbackReady	2	specs/tla/alpenglow/VoteStorage.tla:407:    /\ ParentFallbackReady(pool, slot, parentHash)
specs/tla/alpenglow/VoteStorage.tla	404	CanEmitSafeToNotar	3	specs/tla/alpenglow/MainProtocol.tla:634: *   the CanEmitSafeToNotar guard above (aid to model checking).
specs/tla/alpenglow/VoteStorage.tla	425	CanEmitSafeToSkip	3	specs/tla/alpenglow/MainProtocol.tla:671:            IN CanEmitSafeToSkip(validators[v].pool, s, alreadyVoted, votedSkip)
specs/tla/alpenglow/VoteStorage.tla	437	PoolTypeOK	2	specs/tla/alpenglow/VotorCore.tla:432:    /\ PoolTypeOK(validator.pool)
specs/tla/alpenglow/VoteStorage.tla	445	PoolVotesSlotValidatorAligned	2	specs/tla/alpenglow/MainProtocol.tla:1035:        /\ PoolVotesSlotValidatorAligned(validators[v].pool)
specs/tla/alpenglow/VoteStorage.tla	450	PoolCertificatesSlotAligned	3	specs/tla/alpenglow/VoteStorage.tla:454:BucketSlotConsistency(pool) == PoolCertificatesSlotAligned(pool)
specs/tla/alpenglow/VoteStorage.tla	454	BucketSlotConsistency	2	specs/tla/alpenglow/MainProtocol.tla:1040:    \A v \in Validators : BucketSlotConsistency(validators[v].pool)
specs/tla/alpenglow/VoteStorage.tla	457	VotesTypeOK	1	
specs/tla/alpenglow/VoteStorage.tla	465	NoSkipAndNotarDoubleCount	1	
specs/tla/alpenglow/VoteStorage.tla	475	SkipStakeEqualsUniqueSkipVoters	1	
specs/tla/alpenglow/VoteStorage.tla	482	SafeToSkipExpressionNonNegative	1	
specs/tla/alpenglow/VoteStorage.tla	487	BlockNotarStakesAreNat	1	
specs/tla/alpenglow/VoteStorage.tla	496	NotarStakeMatchesStakeFromVotes	1	
specs/tla/alpenglow/VoteStorage.tla	503	MultiplicityRulesRespected	5	specs/tla/alpenglow/VoteStorage.tla:573: * If a vote is valid and allowed by CanStoreVote, MultiplicityRulesRespected
specs/tla/alpenglow/VoteStorage.tla	514	NotarFallbackBlockConsistencyAt	2	specs/tla/alpenglow/MainProtocol.tla:1047:        NotarFallbackBlockConsistencyAt(validators[v].pool, s, v)
specs/tla/alpenglow/VoteStorage.tla	523	SkipFallbackAfterInitialNotarAt	2	specs/tla/alpenglow/MainProtocol.tla:1055:        SkipFallbackAfterInitialNotarAt(validators[v].pool, s, v)
specs/tla/alpenglow/VoteStorage.tla	533	CertificateUniqueness	2	specs/tla/alpenglow/MainProtocol.tla:1019:    \A v \in Validators : CertificateUniqueness(validators[v].pool)
specs/tla/alpenglow/VoteStorage.tla	550	PoolFastImpliesNotarSubset	1	
specs/tla/alpenglow/VoteStorage.tla	562	CertificatesWellFormed	2	specs/tla/alpenglow/MainProtocol.tla:1029:    \A v \in Validators : CertificatesWellFormed(validators[v].pool)
specs/tla/alpenglow/VoteStorage.tla	567	FinalizationImpliesNotarizationPresent	2	specs/tla/alpenglow/MainProtocol.tla:997:        FinalizationImpliesNotarizationPresent(validators[v].pool, s)
specs/tla/alpenglow/VoteStorage.tla	583	TotalNotarStakeEqualsUniqueNotarVoters	2	specs/tla/alpenglow/MainProtocol.tla:1062:        TotalNotarStakeEqualsUniqueNotarVoters(validators[v].pool, s)
specs/tla/alpenglow/VotorCore.tla	36	TimeTS	3	specs/tla/alpenglow/VotorCore.tla:93:    clock: TimeTS,                                     \* Local clock
specs/tla/alpenglow/VotorCore.tla	37	TimeoutTS	3	specs/tla/alpenglow/VotorCore.tla:94:    timeouts: [Slots -> TimeoutTS]                     \* Scheduled timeouts
specs/tla/alpenglow/VotorCore.tla	61	StateObject	4	specs/tla/alpenglow/VotorCore.tla:81:    state: [Slots -> SUBSET StateObject],               \* State flags per slot
specs/tla/alpenglow/VotorCore.tla	79	ValidatorState	3	specs/tla/alpenglow/MainProtocol.tla:82:    validators,         \* Map: Validators -> ValidatorState
specs/tla/alpenglow/VotorCore.tla	103	InitValidatorState	4	specs/tla/alpenglow/MainProtocol.tla:160: *   certificate. Each validator starts from `InitValidatorState` and records
specs/tla/alpenglow/VotorCore.tla	119	HasState	37	specs/tla/alpenglow/VotorCore.tla:140:    IF HasState(validator, slot, "BlockNotarized")
specs/tla/alpenglow/VotorCore.tla	124	AddState	12	specs/tla/alpenglow/VotorCore.tla:181:                newState == AddState(validator, slot, "ItsOver")
specs/tla/alpenglow/VotorCore.tla	130	VotedForBlock	11	specs/tla/alpenglow/VotorCore.tla:52: *   the stored NotarVote (Def. 12) and checked by `VotedForBlock(..)`.
specs/tla/alpenglow/VotorCore.tla	139	BlockNotarizedHashes	4	specs/tla/alpenglow/VotorCore.tla:148:    IF BlockNotarizedHashes(validator, slot) = {}
specs/tla/alpenglow/VotorCore.tla	147	BlockNotarizedHashOpt	1	
specs/tla/alpenglow/VotorCore.tla	173	TryFinal	8	specs/tla/alpenglow/VotorCore.tla:222:                afterFinal == TryFinal(withVote, slot, block.hash)  \* Immediately attempt finalization (Alg. 2 line 15)
specs/tla/alpenglow/VotorCore.tla	200	TryNotar	6	specs/tla/alpenglow/VotorCore.tla:269:                                    /\  b \in val.pendingBlocks[s] : TryNotar(val, b) # val }
specs/tla/alpenglow/VotorCore.tla	238	TrySkipWindow	6	specs/tla/alpenglow/VotorCore.tla:315:           TrySkipWindow(cleared, slot)
specs/tla/alpenglow/VotorCore.tla	264	CheckPendingBlocks	3	specs/tla/alpenglow/VotorCore.tla:298:            CheckPendingBlocks(tryResult)  \* Successfully voted; re-evaluate pending
specs/tla/alpenglow/VotorCore.tla	293	HandleBlock	2	specs/tla/alpenglow/MainProtocol.tla:209:                         AddState(HandleBlock(validators[v], block), block.slot, "BlockSeen")]
specs/tla/alpenglow/VotorCore.tla	310	HandleTimeout	2	specs/tla/alpenglow/VotorCore.tla:419:                    newVal == HandleTimeout(val, s)
specs/tla/alpenglow/VotorCore.tla	324	HandleBlockNotarized	2	specs/tla/alpenglow/MainProtocol.tla:619:                               HandleBlockNotarized(@, b.slot, b.hash)]
specs/tla/alpenglow/VotorCore.tla	334	HandleParentReady	4	specs/tla/alpenglow/VotorCore.tla:487:\* Optional verification: after HandleParentReady, each timeout for the
specs/tla/alpenglow/VotorCore.tla	362	HandleSafeToNotar	2	specs/tla/alpenglow/MainProtocol.tla:644:         /\ validators' = [validators EXCEPT ![v] = HandleSafeToNotar(@, b)]
specs/tla/alpenglow/VotorCore.tla	379	HandleSafeToSkip	2	specs/tla/alpenglow/MainProtocol.tla:674:         /\ validators' = [validators EXCEPT ![v] = HandleSafeToSkip(@, s)]
specs/tla/alpenglow/VotorCore.tla	404	AdvanceClock	3	specs/tla/alpenglow/MainProtocol.tla:413:                        THEN AdvanceClock(validators[w], time')
specs/tla/alpenglow/VotorCore.tla	427	ValidatorStateOK	5	specs/tla/alpenglow/VotorCore.tla:118:\* Precondition: `slot \in Slots` (enforced by callers and ValidatorStateOK).
specs/tla/alpenglow/VotorCore.tla	437	ParentReadyConsistency	2	specs/tla/alpenglow/MainProtocol.tla:1300:    \A v \in Validators : ParentReadyConsistency(validators[v])
specs/tla/alpenglow/VotorCore.tla	442	ParentReadyImpliesHashSet	1	
specs/tla/alpenglow/VotorCore.tla	448	PoolInitialNotarVoteImpliesVoted	1	
specs/tla/alpenglow/VotorCore.tla	452	PendingBlocksSingleton	3	specs/tla/alpenglow/VotorCore.tla:91:    \* `PendingBlocksSingleton` and `...SlotAligned`.
specs/tla/alpenglow/VotorCore.tla	456	PendingBlocksSlotAligned	2	specs/tla/alpenglow/MainProtocol.tla:1306:    \A v \in Validators : PendingBlocksSlotAligned(validators[v])
specs/tla/alpenglow/VotorCore.tla	474	TrySkipWindowSetsFlagsAndClearsPending	1	
specs/tla/alpenglow/VotorCore.tla	484	TrySkipWindowIdempotent	1	
specs/tla/alpenglow/VotorCore.tla	489	TimeoutsScheduledInFutureAfterParentReady	1	
specs/tla/alpenglow/VotorCore.tla	502	Lemma22_ItsOverImpliesNotBadWindow	2	specs/tla/alpenglow/MainProtocol.tla:908:        Lemma22_ItsOverImpliesNotBadWindow(validators[v]) /\
specs/tla/alpenglow/VotorCore.tla	505	Lemma22_BadWindowImpliesNotItsOver	2	specs/tla/alpenglow/MainProtocol.tla:909:        Lemma22_BadWindowImpliesNotItsOver(validators[v])
specs/tla/alpenglow/VotorCore.tla	516	FinalVoteIssuanceImpliesPrereqs	1	
specs/tla/alpenglow/VotorCore.tla	533	NoFinalVoteStoredAfterBadWindow	1	
